text,label,cleaned_text
Cambrian Innovation Acquires Baswood and Accelerates Progress Toward Sustainable Industrial Wastewater Management,2,cambrian innovation acquires baswood accelerates progress toward sustainable industrial wastewater management
"Capgemini will not be pressured into higher Altran bid, CEO says #AltranTechnologies #Stock #MarketScreener… https://t.co/adRagEdABM",2,capgemini not pressured higher altran bid ceo say altrantechnologies stock marketscreener
Catalent Completes Acquisition of MaSTherCell,2,catalent completes acquisition masthercell
"CBS, Viacom hope to close merger next week",2,cbs viacom hope close merger next week
Charles Schwab : Investment Advisers Fear Losing Out in a Schwab-TD Ameritrade Deal #CharlesSchwab #Stock… https://t.co/Z3dRZSdYgb,2,charles schwab investment adviser fear losing schwabtd ameritrade deal charlesschwab stock
Charles Schwab : to Buy TD Ameritrade for $26 Billion #CharlesSchwab #Stock #MarketScreener https://t.co/e87lZk14fs https://t.co/sAAxwz5a2p,2,charles schwab buy ameritrade billion charlesschwab stock marketscreener
Charles Schwab to buy TD Ameritrade for $26 billion,2,charles schwab buy ameritrade billion
China Mengniu Dairy : DISCLOSEABLE TRANSACTION ACQUISITION OF LION-DAIRY & DRINKS PTY LTD ... #ChinaMengniuDairy… https://t.co/yR1BImTJ9Y,2,china mengniu dairy discloseable transaction acquisition liondairy drink pty ltd chinamengniudairy
China’s BAIC Mulls Raising Daimler Stake to Almost 10%,2,china baic mull raising daimler stake almost
China’s State Grid Nears Oman Electricity Stake Purchase,2,china state grid nears oman electricity stake purchase
China's State Grid Nears Oman Electricity Stake Purchase,2,china state grid nears oman electricity stake purchase
Chinese owner looks to tighten grip on PizzaExpress https://t.co/0jNyexOX8j,2,chinese owner look tighten grip pizzaexpress
Chubb to purchase additional 15.3% stake in Huatai Insurance,2,chubb purchase additional stake huatai insurance
CIT gets OCC approval for Mutual of Omaha Bank purchase,2,cit get occ approval mutual omaha bank purchase
Comfort Systems USA Announces Acquisition,2,comfort system usa announces acquisition
Coty buys majority interest in Kylie Jenner beauty line,2,coty buy majority interest kylie jenner beauty line
Coty takes $600 million bet on reality star Kylie Jenner's beauty brands,2,coty take million bet reality star kylie jenner beauty brand
Coty to buy 51% ownership of the partnership for $600 mln,2,coty buy ownership partnership mln
Coty to take a 51% stake in Kylie Cosmetics for $600 million,2,coty take stake kylie cosmetic million
"Cresco Labs Closes Acquisition of Hope Heal Health, Inc., Launches First Day of Adult-Use Cannabis Sales in Massachusetts",2,cresco lab close acquisition hope heal health inc launch first day adultuse cannabis sale massachusetts
Cybersecurity company Forescout to be acquired by Advent in all-cash deal valued at $1.9 billion,2,cybersecurity company forescout acquired advent allcash deal valued billion
DealerSocket Completes Acquisition of Auto/Mate,2,dealersocket completes acquisition automate
Delivery Hero Nears Agreement to Buy Woowa in $4 Billion Deal,2,delivery hero nears agreement buy woowa billion deal
Delta's private jet business to gain equity stake in merger with Wheels Up,2,delta private jet business gain equity stake merger wheel
Deutsche Bank Adds Capital Group as Investor in Lift for Sewing,2,deutsche bank add capital group investor lift sewing
Deutsche Bank welcomes Capital Group with 3.1% stake,2,deutsche bank welcome capital group stake
DHL Invests $136 Million In New Logistics Hub,2,dhl invests million new logistics hub
Diamond Hill Capital Trades Devon for Chevron,2,diamond hill capital trade devon chevron
Did TCF Financial's Chemical Merger Spark a Positive Reaction for Investors?,2,tcf financials chemical merger spark positive reaction investor
"Diodes, Lite-On deal facing Chinese scrutiny - Bloomberg",2,diode liteon deal facing chinese scrutiny bloomberg
"DXP Enterprises Completes Acquisition of Turbo Machinery Repair, Inc.",2,dxp enterprise completes acquisition turbo machinery repair inc
eBay $EBAY reportedly nears deal to sell StubHub for $4 billion,2,ebay ebay reportedly nears deal sell stubhub billion
EBay : Nears Deal to Sell StubHub to Viagogo for Roughly $4 Billion #eBay #Stock #MarketScreener… https://t.co/95SK8Ahi0b,2,ebay nears deal sell stubhub viagogo roughly billion ebay stock marketscreener
Ebay confirms StubHub sales to Viagogo for $4.05B,2,ebay confirms stubhub sale viagogo
EBay nears deal to sell StubHub - WSJ,2,ebay nears deal sell stubhub wsj
EBay selling StubHub to Viagogo for $4 billion–plus,2,ebay selling stubhub viagogo billionplus
EBay selling StubHub to Viagogo for $4 billion–plus https://t.co/S4OcldqojY,2,ebay selling stubhub viagogo billionplus
EBay Sells StubHub For $4B,2,ebay sell stubhub
Ebay sells StubHub to ticket marketplace Viagogo for $4.05 billion in cash,2,ebay sell stubhub ticket marketplace viagogo billion cash
EBay Sells StubHub to Viagogo for $4.05 Billion,2,ebay sell stubhub viagogo billion
"EBAY STUBHUB SALE DONE AT 25X EBITDA, CNBC'S FABER SAYS https://t.co/kqTpl0abRM",2,ebay stubhub sale done ebitda cnbcs faber say
EBay to sell ticketing unit StubHub for $4.05 billion,2,ebay sell ticketing unit stubhub billion
Emami Agrees To Sell Cement Unit To Nirma,2,emami agrees sell cement unit nirma
Estee Lauder buys its first Asia-based beauty brand,2,estee lauder buy first asiabased beauty brand
Estee Lauder to acquire shares of Dr. Jart+ it does not already own,2,estee lauder acquire share jart not already
Estee Lauder to acquire shares of Dr. Jart+ parent it does not already own,2,estee lauder acquire share jart parent not already
Euronext sifts coronavirus market rubble for takeover targets https://t.co/1G9gizg7og https://t.co/a7x1cPlpPf,2,euronext sifts coronavirus market rubble takeover target
Exclusive: BP eyes sale of Algerian gas plant after Rosneft talks fail - sources,2,exclusive eye sale algerian gas plant rosneft talk fail source
Exclusive: Daimler seeks majority control of its main China joint venture,2,exclusive daimler seek majority control main china joint venture
"Experience Management Leader Medallia to Acquire Video Feedback Platform, LivingLens",2,experience management leader medallia acquire video feedback platform livinglens
"Famur S A : TDJ Equity I Sp. z o.o. takes up controlling stake in Famur Famak S.A., subsid... #FamurSA #Stock… https://t.co/thTiJRRSIB",2,famur tdj equity take controlling stake famur famak subsid famursa stock
"Fed, FDIC approve BB&T, SunTrust merger",2,fed fdic approve bbt suntrust merger
"Fed, FDIC approve merger of BB&T, SunTrust banks",2,fed fdic approve merger bbt suntrust bank
Fidelity National Financial to buy FGL Holdings in a deal valued at $2.7 bln,2,fidelity national financial buy fgl holding deal valued bln
Fidelity National to buy FGL Holdings in a deal valued at $2.7 billion,2,fidelity national buy fgl holding deal valued billion
Fidelity National to buy FGL Holdings in diversification play,2,fidelity national buy fgl holding diversification play
"Fidelity National to pay $12.50 for each FGL share, a 2.9% premium to Thursday's closing price",2,fidelity national pay fgl share premium thursday closing price
Flügger A/S : Flügger buys majority stake in paint manufacturer Unicell #Flügger #Stock #MarketScreener… https://t.co/YzD4A97pRJ,2,flgger flgger buy majority stake paint manufacturer unicell flgger stock marketscreener
Forescout acquired for $1.9B,2,forescout acquired
Forescout to be acquired by private-equity firm Advent in all-cash deal valued at $1.9 bln,2,forescout acquired privateequity firm advent allcash deal valued bln
Fortress Seeks $1 Billion for Transportation Firm Trac,2,fortress seek billion transportation firm trac
Francisco and Eliott are in talks to buy LogMeIn https://t.co/GcpwctBhkZ via @business https://t.co/7LxGD2pOBX,2,francisco eliott talk buy logmein via
French luxury goods owner LVMH has agreed to buy U.S. jeweler Tiffany for $16.2 billion in its biggest acquisition… https://t.co/YFFwqXHs2r,2,french luxury good owner lvmh agreed buy jeweler tiffany billion biggest acquisition
Gamma Communications : acquires Unified Communications infrastructure provider Telsis ... #GammaCommunications… https://t.co/OgVdyerr9w,2,gamma communication acquires unified communication infrastructure provider telsis gammacommunications
GATX to sell American Steamship Company business segment,2,gatx sell american steamship company business segment
Geely and Volvo Cars chairman proposes merging groups https://t.co/87Yr5Dsbqy,2,geely volvo car chairman proposes merging group
General Atlantic Invests $200 Million In Byju’s,2,general atlantic invests million byjus
Google acquires CloudSimple to ease VMware implementations,2,google acquires cloudsimple ease vmware implementation
Google Makes Another Cloud Acquisition During Antitrust Probe,2,google make another cloud acquisition antitrust probe
"Google's plan to buy a stake in Africa's largest wind farm has ended after delays to the project, Danish wind turbi… https://t.co/PCK3gO1dAa",2,google plan buy stake africa largest wind farm ended delay project danish wind turbi
Hillhouse Capital to bid for Thyssenkrupp elevator unit - Bloomberg,2,hillhouse capital bid thyssenkrupp elevator unit bloomberg
Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… https://t.co/EQHKqfkuwp,2,hitachi nearing deal sell chemical unit showa denko nikkei hitachi stock marketscreener
HP is preparing to reject Xerox’s request to open its financial books after turning down its unsolicited merger off… https://t.co/OTi70ZRgza,2,preparing reject xerox request open financial book turning down unsolicited merger
"HP Rejects Xerox 'Unsolicited' Buyout Offer, Open To Further Discussion",2,reject xerox unsolicited buyout offer open discussion
HP rejects Xerox&apos;s $33.5B hostile takeover attempt,2,reject xeroxaposs hostile takeover attempt
HP Rejects Xerox's Buyout Offer: Experts Debate What's Next,2,reject xerox buyout offer expert debate whats next
Hudson's Bay Investor Group Said to Consider Shelving Takeover,2,hudson bay investor group said consider shelving takeover
ICYMI: 81% of U.S. small businesses are 'nonemployer' firms — meaning they have no employees other than the owner(s… https://t.co/ekY7cowJqt,2,icymi small business nonemployer firm meaning employee owner
IFF to Merge with DuPont’s Nutrition & Biosciences Business,2,iff merge duponts nutrition bioscience business
IFF to merge with DuPont's $26.2 billion nutrition unit,2,iff merge duponts billion nutrition unit
IFF Wins DuPont Nutrition Unit Over Kerry in $26.2 Billion Deal,2,iff win dupont nutrition unit over kerry billion deal
"Illycaffe, one of Italy’s largest coffee roasters, has kicked off the sale of a minority stake to support its expan… https://t.co/z3ZhsErs3I",2,illycaffe one italy largest coffee roaster kicked sale minority stake support expan
Ingram Micro Further Enhances European IT Services Capabilities with Acquisition of Ictivity,2,ingram micro enhances european service capability acquisition ictivity
INSERTING and REPLACING Diversified Search Acquires Storbeck Search & Associates,2,inserting replacing diversified search acquires storbeck search associate
"Interlink Plus, Inc. and Loop Media, Inc. Close Merger",2,interlink plus inc loop medium inc close merger
Intuitive Surgical Expands Into Hospital Informatics With Orpheus Medical Acquisition,2,intuitive surgical expands hospital informatics orpheus medical acquisition
IVE : Strategic Acquisition of Salmat Marketing Solutions #IVE #Stock #MarketScreener https://t.co/34RQHqBr4Q https://t.co/pb1Q0Tkd1p,2,ive strategic acquisition salmat marketing solution ive stock marketscreener
KKR is fashioning $8B bid for Coty beauty division - Sky News,2,kkr fashioning bid coty beauty division sky news
Koch Buys Rest of Infor in Deal Valuing Software Maker at $11 Billion,2,koch buy rest infor deal valuing software maker billion
Kylie deal seen as a positive for Coty,2,kylie deal seen positive coty
